order_id,customer_id,product_id,quantity,order_date,status,total_amount,name,email,city,state,signup_date,product_name,category,price,stock,order_year,order_month
1871,896,91,4,2026-03-01,pending,349.28,Debra Chapman,margaret10@example.com,Simpsonfurt,Missouri,2024-10-12,Exclusive bandwidth-monitored moratorium,Electronics,87.32,1,2026,3
1872,809,48,4,2026-04-04,completed,920.52,Peter Henderson,cynthia12@example.org,Richardport,Virginia,2024-10-20,Innovative client-server paradigm,Clothing,230.13,488,2026,4
1873,882,81,1,2026-05-25,refunded,401.48,Aaron Schroeder,petersonfaith@example.net,Leeborough,Oregon,2025-12-07,Cross-group value-added core,Books,401.48,55,2026,5
1874,915,89,3,2025-07-25,completed,264.45000000000005,Jasmine Henderson,richardhawkins@example.net,Davidmouth,Pennsylvania,2025-04-11,Exclusive mission-critical budgetary management,Clothing,88.15,248,2025,7
1875,304,55,3,2025-08-12,pending,742.08,Robert Sawyer,michael56@example.net,North Melissaton,Alabama,2026-01-02,Multi-layered homogeneous matrix,Books,247.36,57,2025,8
1876,807,88,1,2025-07-31,cancelled,463.62,Austin Peterson,vlewis@example.com,West Shawnside,Georgia,2026-04-18,Intuitive scalable archive,Electronics,463.62,434,2025,7
1877,754,8,5,2026-06-06,cancelled,1066.1499999999999,Thomas Smith,jeremy65@example.com,Rossburgh,Ohio,2025-11-19,Automated systemic service-desk,Sports,213.23,229,2026,6
1878,910,7,1,2026-01-20,refunded,104.22,Russell Carter,marklloyd@example.com,South Leslie,Delaware,2025-07-12,Cloned 24hour synergy,Sports,104.22,332,2026,1
1879,375,60,5,2025-06-21,completed,1921.55,Kristi Chase,dustinhaley@example.org,Shafferburgh,Nebraska,2024-12-12,Integrated demand-driven definition,Sports,384.31,65,2025,6
1880,375,47,2,2025-12-11,completed,122.2,Kristi Chase,dustinhaley@example.org,Shafferburgh,Nebraska,2024-12-12,Assimilated didactic paradigm,Books,61.1,222,2025,12
1881,575,91,2,2026-03-30,pending,174.64,Lorraine Gibbs,aarongonzalez@example.com,Barbaraville,Hawaii,2024-03-13,Exclusive bandwidth-monitored moratorium,Electronics,87.32,1,2026,3
1882,343,31,5,2025-11-17,completed,1020.8499999999999,Shannon Taylor,josemercado@example.org,North Melissatown,Pennsylvania,2025-03-09,Fundamental global frame,Books,204.17,33,2025,11
1883,665,62,5,2026-02-27,pending,1333.3000000000002,Brad Ruiz,jacksonpaul@example.net,Victormouth,Idaho,2024-05-31,Vision-oriented upward-trending utilization,Books,266.66,310,2026,2
1884,772,96,2,2026-05-07,cancelled,584.22,Larry Wood,pottsnicole@example.com,South Rachel,Maine,2024-06-03,Vision-oriented secondary core,Electronics,292.11,277,2026,5
1885,362,35,5,2025-10-25,refunded,382.84999999999997,Bobby Johnson,zarias@example.net,Jenniferton,Wyoming,2025-11-28,Automated well-modulated challenge,Home & Kitchen,76.57,71,2025,10
1886,284,7,1,2025-12-28,cancelled,104.22,Steven Curry,mitchellpaul@example.org,Port Jeffrey,Iowa,2025-06-25,Cloned 24hour synergy,Sports,104.22,332,2025,12
1887,354,58,4,2025-11-13,completed,1895.12,Brian Harris,mserrano@example.org,South Rachel,Rhode Island,2023-07-26,Multi-tiered 24/7 secured line,Sports,473.78,43,2025,11
1888,482,91,5,2025-06-25,cancelled,436.59999999999997,Julia Leonard,jessicachapman@example.org,Ericaburgh,Massachusetts,2025-02-03,Exclusive bandwidth-monitored moratorium,Electronics,87.32,1,2025,6
1889,463,80,3,2025-11-19,completed,107.78999999999999,Sara Wilson,gnguyen@example.com,West Stephanie,California,2025-03-30,Future-proofed neutral focus group,Electronics,35.93,372,2025,11
1890,193,59,1,2026-02-24,completed,409.11,Kristy Johnson,alexis39@example.org,Hickmanport,Hawaii,2025-02-21,Cloned global definition,Home & Kitchen,409.11,500,2026,2
1891,401,23,3,2025-07-07,completed,689.91,Andres May,hbarrett@example.net,Brandonbury,Rhode Island,2025-08-08,Versatile bifurcated success,Books,229.97,427,2025,7
1892,112,22,3,2025-07-14,completed,1302.09,Joel Johnson,marie11@example.net,Fordside,West Virginia,2026-02-19,Fundamental well-modulated paradigm,Clothing,434.03,194,2025,7
1893,714,19,4,2026-04-30,pending,403.92,Mary Gray,hestermorgan@example.org,South Monicafurt,Washington,2025-12-15,Universal multimedia product,Sports,100.98,35,2026,4
1894,896,27,5,2026-02-11,completed,1830.9,Debra Chapman,margaret10@example.com,Simpsonfurt,Missouri,2024-10-12,Fundamental bandwidth-monitored groupware,Sports,366.18,83,2026,2
1895,301,54,5,2025-12-03,pending,2298.65,Nathan Wilson,glovertyler@example.net,Port Jose,North Dakota,2026-05-15,Profit-focused foreground model,Sports,459.73,306,2025,12
1896,486,45,4,2025-12-15,refunded,1368.2,Patricia Morris,kimberlyramirez@example.org,Priceton,Kentucky,2026-04-26,Robust explicit info-mediaries,Electronics,342.05,58,2025,12
1897,756,83,1,2025-09-10,cancelled,75.24,James Manning,martinjames@example.com,Davidfort,Oklahoma,2024-12-08,Programmable exuding approach,Home & Kitchen,75.24,93,2025,9
1898,194,9,1,2026-05-18,pending,143.42,Sarah Rhodes,patrick21@example.net,Brianchester,Iowa,2025-12-19,Open-source multi-state leverage,Sports,143.42,445,2026,5
1899,855,67,3,2025-08-02,refunded,197.31,John Bell,elizabeth45@example.com,Port Michaelmouth,North Dakota,2025-10-09,Progressive discrete support,Home & Kitchen,65.77,115,2025,8
1900,593,44,3,2025-06-21,refunded,1457.1,James Powell,davidhenry@example.com,Rebeccaberg,Minnesota,2025-06-12,Team-oriented clear-thinking circuit,Books,485.7,440,2025,6
1901,608,86,5,2025-07-14,refunded,271.8,Christopher Vasquez,fhahn@example.com,East Angela,Alaska,2024-07-11,Polarized maximized attitude,Sports,54.36,333,2025,7
1902,469,39,5,2025-08-20,pending,1288.5,Sara Moore,dennisjones@example.org,Lake Nicole,Texas,2024-10-04,Implemented fault-tolerant structure,Clothing,257.7,46,2025,8
1903,920,40,2,2025-08-23,cancelled,862.74,Jeffrey Mcclure,sheila49@example.org,Lake Joshua,Connecticut,2024-01-26,Diverse non-volatile productivity,Electronics,431.37,78,2025,8
1904,233,62,3,2026-02-09,cancelled,799.98,Ryan Liu,aprilhicks@example.net,Phillipston,Kansas,2024-12-07,Vision-oriented upward-trending utilization,Books,266.66,310,2026,2
1905,789,7,2,2025-12-29,cancelled,208.44,Amy Taylor,nicholasjohnson@example.com,Brianville,Texas,2025-03-12,Cloned 24hour synergy,Sports,104.22,332,2025,12
1906,292,59,2,2026-01-02,pending,818.22,Samuel Ruiz,kennedyjames@example.org,Morenochester,Arkansas,2026-01-23,Cloned global definition,Home & Kitchen,409.11,500,2026,1
1907,729,69,3,2025-12-04,pending,359.01,Rick Glenn,hornjenna@example.com,New Devin,Vermont,2024-11-23,Automated impactful product,Sports,119.67,112,2025,12
1908,997,23,2,2026-06-03,pending,459.94,Peter Mitchell,lmoore@example.com,Aaronmouth,Wisconsin,2024-11-03,Versatile bifurcated success,Books,229.97,427,2026,6
1909,244,15,1,2026-02-08,cancelled,404.71,Jacob Carter,jodi37@example.com,Cuevasborough,Washington,2026-02-24,Organic mission-critical success,Books,404.71,373,2026,2
1910,589,17,4,2026-01-12,cancelled,179.68,Jennifer Jones,vrhodes@example.org,Erinville,Montana,2024-07-27,Object-based uniform throughput,Home & Kitchen,44.92,150,2026,1
1911,379,24,2,2025-07-25,completed,172.68,Mark Thomas,daniellemcfarland@example.com,Sweeneyland,Colorado,2023-12-08,Down-sized high-level installation,Books,86.34,181,2025,7
1912,682,41,3,2025-06-27,pending,1191.84,Morgan Ellis,hollydavis@example.net,East Nicoleburgh,Louisiana,2026-02-05,Integrated methodical structure,Clothing,397.28,216,2025,6
1913,382,58,5,2025-08-26,pending,2368.8999999999996,James Hubbard,garciachristine@example.org,Parkerbury,West Virginia,2024-04-20,Multi-tiered 24/7 secured line,Sports,473.78,43,2025,8
1914,547,39,1,2025-09-30,completed,257.7,Megan Sanders,wilsonralph@example.net,Lake Saraburgh,California,2024-07-16,Implemented fault-tolerant structure,Clothing,257.7,46,2025,9
1915,415,64,2,2026-03-13,refunded,758.18,Laura Rodriguez,whenderson@example.org,Melvintown,Wyoming,2024-05-13,Multi-channeled modular knowledgebase,Sports,379.09,353,2026,3
1916,951,41,2,2025-11-02,completed,794.56,Raymond Vargas,tammy97@example.org,North Krista,Indiana,2023-09-22,Integrated methodical structure,Clothing,397.28,216,2025,11
1917,994,95,5,2025-10-27,cancelled,499.0,Nicole Campbell,yfritz@example.net,South Catherine,Delaware,2023-09-28,Customizable uniform intranet,Clothing,99.8,111,2025,10
1918,663,91,3,2025-12-16,refunded,261.96,Ana Thomas,lauralee@example.com,Louischester,South Dakota,2024-03-08,Exclusive bandwidth-monitored moratorium,Electronics,87.32,1,2025,12
1919,918,38,5,2025-06-17,pending,1016.4499999999999,Nathan Ramirez,halltrevor@example.org,Mitchellfurt,Massachusetts,2025-09-21,Re-contextualized high-level structure,Sports,203.29,112,2025,6
1920,819,73,4,2025-12-21,cancelled,494.24,Rachel Foster,kimberly84@example.com,Kylechester,Utah,2024-03-04,Configurable analyzing knowledge user,Sports,123.56,342,2025,12
1921,706,15,4,2025-09-18,completed,1618.84,Melissa Brewer,catherine24@example.org,North Darryl,Colorado,2025-05-20,Organic mission-critical success,Books,404.71,373,2025,9
1922,143,87,5,2025-12-24,completed,2094.95,Joseph Shaw,brittanycarpenter@example.org,Meganshire,Arizona,2025-12-04,Public-key zero tolerance application,Sports,418.99,496,2025,12
1923,316,4,4,2025-10-02,pending,195.76,Jason House,bartonshannon@example.net,South Adam,West Virginia,2023-08-06,Profit-focused secondary budgetary management,Sports,48.94,216,2025,10
1924,457,46,1,2026-04-05,cancelled,376.92,James Miller,mwhite@example.net,Jensenport,Michigan,2025-11-25,Function-based scalable emulation,Sports,376.92,393,2026,4
1925,57,78,2,2025-10-07,pending,430.48,Cheryl Rodgers,jenny89@example.com,Port Jamesbury,Mississippi,2023-12-27,Team-oriented transitional knowledgebase,Books,215.24,239,2025,10
1926,801,99,3,2025-09-10,pending,251.28000000000003,Jasmine Clark,rubioashley@example.com,Port Alexisport,Oklahoma,2026-01-19,Function-based web-enabled installation,Sports,83.76,491,2025,9
1927,24,11,5,2025-12-05,refunded,870.3499999999999,Benjamin Sanchez,eric84@example.net,Lake Lisaport,Texas,2023-10-05,Operative empowering structure,Home & Kitchen,174.07,79,2025,12
1928,694,86,1,2025-08-30,refunded,54.36,Lauren Reyes,wesleybush@example.org,North Christina,Delaware,2024-05-17,Polarized maximized attitude,Sports,54.36,333,2025,8
1929,200,63,3,2026-02-11,completed,1447.17,Jeffrey Fisher,xpatton@example.com,Lake Colleen,Rhode Island,2025-04-19,Decentralized solution-oriented customer loyalty,Home & Kitchen,482.39,475,2026,2
1930,931,86,3,2025-12-05,refunded,163.07999999999998,Robert Coleman,rita47@example.net,West Daisy,Arizona,2024-05-17,Polarized maximized attitude,Sports,54.36,333,2025,12
1931,152,92,4,2025-08-30,cancelled,548.0,John Bryant,markaustin@example.org,Ewingport,Pennsylvania,2024-06-16,Reverse-engineered didactic policy,Home & Kitchen,137.0,401,2025,8
1932,396,48,1,2025-08-15,cancelled,230.13,Matthew Miles,martinezjesse@example.net,Lindamouth,Washington,2024-01-11,Innovative client-server paradigm,Clothing,230.13,488,2025,8
1933,354,45,3,2026-01-01,refunded,1026.15,Brian Harris,mserrano@example.org,South Rachel,Rhode Island,2023-07-26,Robust explicit info-mediaries,Electronics,342.05,58,2026,1
1934,896,72,1,2026-01-28,pending,430.65,Debra Chapman,margaret10@example.com,Simpsonfurt,Missouri,2024-10-12,Public-key user-facing monitoring,Electronics,430.65,36,2026,1
1935,746,57,4,2026-04-23,refunded,497.12,Nicolas Brown,jasmine39@example.com,Whitestad,New Jersey,2024-12-15,Polarized context-sensitive matrices,Books,124.28,123,2026,4
1936,296,21,4,2025-07-08,refunded,1970.76,Shawn Collins,reyesbrianna@example.org,Port Brandonport,New Jersey,2025-08-19,Decentralized bi-directional circuit,Books,492.69,437,2025,7
1937,143,76,5,2026-02-12,completed,2024.4499999999998,Joseph Shaw,brittanycarpenter@example.org,Meganshire,Arizona,2025-12-04,User-centric contextually-based solution,Home & Kitchen,404.89,97,2026,2
1938,148,27,3,2026-04-22,refunded,1098.54,Shawn Jimenez,landrywilliam@example.org,New Michael,Arkansas,2024-04-17,Fundamental bandwidth-monitored groupware,Sports,366.18,83,2026,4
1939,889,68,3,2025-08-05,completed,519.0,Sherri Perez,johnsonkimberly@example.org,Flemingtown,Oklahoma,2024-11-23,Exclusive high-level secured line,Electronics,173.0,301,2025,8
1940,956,76,4,2026-03-18,completed,1619.56,Isaac Lee,mark54@example.net,New Joshuaview,Tennessee,2024-11-19,User-centric contextually-based solution,Home & Kitchen,404.89,97,2026,3
1941,7,53,3,2025-12-04,refunded,817.3199999999999,Jennifer Jones,jason76@example.net,Thomasberg,Kansas,2025-09-07,Stand-alone coherent parallelism,Clothing,272.44,398,2025,12
1942,180,72,4,2026-06-10,pending,1722.6,Chase Bennett,oallen@example.com,Port Steven,Arkansas,2025-02-19,Public-key user-facing monitoring,Electronics,430.65,36,2026,6
1943,205,24,4,2025-07-09,cancelled,345.36,Jay Bennett,eewing@example.net,Fergusonchester,Ohio,2023-07-24,Down-sized high-level installation,Books,86.34,181,2025,7
1944,568,63,1,2025-08-12,cancelled,482.39,Tasha Boyd,tyler13@example.net,Port Lindsaymouth,Pennsylvania,2025-08-30,Decentralized solution-oriented customer loyalty,Home & Kitchen,482.39,475,2025,8
1945,855,75,3,2026-01-28,refunded,871.92,John Bell,elizabeth45@example.com,Port Michaelmouth,North Dakota,2025-10-09,Fully-configurable eco-centric website,Sports,290.64,124,2026,1
1946,573,95,4,2025-11-11,pending,399.2,Sydney Welch,rmccormick@example.org,Ruizchester,Michigan,2025-08-08,Customizable uniform intranet,Clothing,99.8,111,2025,11
1947,28,1,2,2026-01-27,cancelled,36.7,Jacob Fitzpatrick,nolanjason@example.org,West Kimberlychester,South Carolina,2025-09-12,Persistent logistical encryption,Electronics,18.35,140,2026,1
1948,308,82,4,2026-05-22,completed,402.56,Jason Williams,diana08@example.net,Lake Morgan,North Dakota,2025-01-07,Upgradable asymmetric capacity,Clothing,100.64,274,2026,5
1949,670,86,3,2026-04-12,refunded,163.07999999999998,Joshua Cook,john43@example.net,Port Karen,West Virginia,2025-01-29,Polarized maximized attitude,Sports,54.36,333,2026,4
1950,184,63,2,2025-11-08,completed,964.78,John Wong,jose87@example.com,Port Tinafort,Wisconsin,2025-12-20,Decentralized solution-oriented customer loyalty,Home & Kitchen,482.39,475,2025,11
1951,123,98,3,2026-03-15,refunded,883.71,James Hughes,brooksanthony@example.org,Laceyberg,Arizona,2024-04-23,Versatile logistical ability,Electronics,294.57,257,2026,3
1952,994,9,5,2025-06-28,cancelled,717.0999999999999,Nicole Campbell,yfritz@example.net,South Catherine,Delaware,2023-09-28,Open-source multi-state leverage,Sports,143.42,445,2025,6
1953,596,62,5,2025-10-08,refunded,1333.3000000000002,Miss Elizabeth Wright,dphillips@example.net,North Williamhaven,Nevada,2024-09-08,Vision-oriented upward-trending utilization,Books,266.66,310,2025,10
1954,890,34,4,2025-11-04,completed,1772.08,James Martinez,hdunn@example.com,New Tonistad,Minnesota,2024-01-12,Re-contextualized even-keeled policy,Home & Kitchen,443.02,329,2025,11
1955,383,66,5,2025-08-22,completed,1112.05,Bonnie Roberson,johnsonmichael@example.com,Mcdonaldside,Louisiana,2025-02-04,User-friendly zero tolerance toolset,Books,222.41,264,2025,8
1956,866,34,2,2026-03-05,completed,886.04,Tyrone Murray,bernardrobert@example.org,Kristinshire,North Carolina,2024-07-26,Re-contextualized even-keeled policy,Home & Kitchen,443.02,329,2026,3
1957,150,41,4,2025-10-27,pending,1589.12,Justin Cox,charles87@example.net,Marciaville,Florida,2026-05-17,Integrated methodical structure,Clothing,397.28,216,2025,10
1958,366,21,1,2025-11-24,cancelled,492.69,Jonathan Hansen,matthew18@example.com,Heatherfurt,Oregon,2024-11-25,Decentralized bi-directional circuit,Books,492.69,437,2025,11
1959,370,54,3,2026-04-15,completed,1379.19,David Montgomery,kimberlywilson@example.org,Austinside,Arizona,2025-12-29,Profit-focused foreground model,Sports,459.73,306,2026,4
1960,297,38,5,2025-09-03,completed,1016.4499999999999,Gail Barron,matthewvalenzuela@example.com,East Stacy,Montana,2023-07-04,Re-contextualized high-level structure,Sports,203.29,112,2025,9
1961,527,25,2,2026-05-11,completed,674.12,Joshua Griffin,daughertypreston@example.com,Carriehaven,Arkansas,2026-03-05,Switchable global circuit,Clothing,337.06,359,2026,5
1962,614,97,2,2025-12-05,cancelled,750.98,Maurice Hernandez,icobb@example.com,Hardinmouth,North Dakota,2025-10-31,Reverse-engineered scalable pricing structure,Electronics,375.49,29,2025,12
1963,894,41,3,2026-05-26,cancelled,1191.84,Steven Flores,brownrachel@example.net,Ramirezborough,Florida,2025-12-22,Integrated methodical structure,Clothing,397.28,216,2026,5
1964,702,90,3,2025-12-16,completed,334.74,Casey James,shawn68@example.net,Jonesberg,Virginia,2024-11-09,Organic attitude-oriented leverage,Home & Kitchen,111.58,205,2025,12
1965,548,75,3,2025-11-08,pending,871.92,Curtis Anthony,bmartinez@example.net,Ramirezshire,Pennsylvania,2024-04-08,Fully-configurable eco-centric website,Sports,290.64,124,2025,11
1966,14,18,5,2026-04-28,cancelled,2217.0,Zachary Santos,clam@example.org,East Caleb,Alaska,2025-03-19,Balanced high-level initiative,Sports,443.4,185,2026,4
1967,382,100,4,2026-01-31,refunded,182.28,James Hubbard,garciachristine@example.org,Parkerbury,West Virginia,2024-04-20,Right-sized encompassing methodology,Sports,45.57,95,2026,1
1968,349,21,1,2025-09-09,pending,492.69,Haley Sparks,shawdon@example.org,North Xavier,Louisiana,2024-01-31,Decentralized bi-directional circuit,Books,492.69,437,2025,9
1969,159,65,2,2025-12-20,pending,716.38,Donna Roberts,reedscott@example.com,Lewisside,Louisiana,2026-04-01,Re-contextualized scalable access,Clothing,358.19,204,2025,12
1970,815,72,5,2025-12-11,completed,2153.25,Sharon Lyons,wgutierrez@example.com,Millsmouth,Delaware,2026-03-25,Public-key user-facing monitoring,Electronics,430.65,36,2025,12
1971,428,59,1,2025-07-10,completed,409.11,Lisa Carlson,gracehoward@example.net,Andersonfort,Virginia,2025-05-25,Cloned global definition,Home & Kitchen,409.11,500,2025,7
1972,839,17,1,2026-01-18,refunded,44.92,Mrs. Margaret Lozano,sharon10@example.org,Port Alexville,Massachusetts,2026-01-13,Object-based uniform throughput,Home & Kitchen,44.92,150,2026,1
1973,357,40,3,2025-11-12,pending,1294.1100000000001,Diane Mcdowell,ascott@example.net,New Alexandrahaven,Alabama,2024-07-29,Diverse non-volatile productivity,Electronics,431.37,78,2025,11
1974,837,57,5,2026-01-04,cancelled,621.4,Dominique Schneider,buckjustin@example.com,New Samanthaton,Michigan,2025-05-20,Polarized context-sensitive matrices,Books,124.28,123,2026,1
1975,177,91,3,2026-02-25,completed,261.96,Andrew Harper,sanchezbradley@example.com,New Jeff,Wyoming,2023-08-14,Exclusive bandwidth-monitored moratorium,Electronics,87.32,1,2026,2
1976,763,16,2,2026-03-24,pending,541.78,Patrick Lewis,mramirez@example.org,Lopezfort,Mississippi,2024-06-14,Centralized explicit workforce,Home & Kitchen,270.89,498,2026,3
1977,878,89,2,2026-03-22,pending,176.3,Caitlin Davis,portererin@example.com,Port Lindsey,Washington,2025-11-01,Exclusive mission-critical budgetary management,Clothing,88.15,248,2026,3
1978,315,17,2,2025-06-27,pending,89.84,Natalie Ortiz,cheryl31@example.com,South Makayla,Illinois,2025-08-07,Object-based uniform throughput,Home & Kitchen,44.92,150,2025,6
1979,81,55,1,2025-09-22,completed,247.36,Victor Vaughn,mbruce@example.com,Rodriguezfurt,Oregon,2024-07-11,Multi-layered homogeneous matrix,Books,247.36,57,2025,9
1980,20,100,4,2025-09-23,refunded,182.28,Jordan Henderson,smoore@example.org,New Jillton,West Virginia,2024-05-22,Right-sized encompassing methodology,Sports,45.57,95,2025,9
1981,44,26,1,2026-02-05,completed,306.9,Elizabeth Price,vmedina@example.net,South Jeffrey,Nevada,2024-11-27,Fully-configurable mission-critical database,Electronics,306.9,87,2026,2
1982,813,85,5,2026-06-09,completed,1124.5,Jerry Wall,cynthiafowler@example.net,North Jefferyborough,Nebraska,2025-07-16,Reduced well-modulated paradigm,Electronics,224.9,441,2026,6
1983,481,16,3,2025-10-15,completed,812.67,Melanie Williams,stephanie69@example.net,Matthewview,Connecticut,2024-03-19,Centralized explicit workforce,Home & Kitchen,270.89,498,2025,10
1984,68,39,1,2026-04-15,completed,257.7,Frank Cordova,ahancock@example.net,Gutierrezborough,North Dakota,2024-07-14,Implemented fault-tolerant structure,Clothing,257.7,46,2026,4
1985,802,16,5,2026-01-20,pending,1354.4499999999998,Stephanie Porter,sedwards@example.org,West Barbarastad,Colorado,2023-08-30,Centralized explicit workforce,Home & Kitchen,270.89,498,2026,1
1986,602,26,2,2026-05-15,cancelled,613.8,Angelica Carrillo,thomasjohnson@example.org,Lake Jacqueline,New York,2024-11-11,Fully-configurable mission-critical database,Electronics,306.9,87,2026,5
1987,30,12,2,2026-04-22,cancelled,957.7,Debra Cobb,reyesbenjamin@example.com,East Lisa,New Jersey,2024-07-01,Public-key bottom-line structure,Clothing,478.85,172,2026,4
1988,972,75,3,2025-12-01,cancelled,871.92,Terri Gonzalez,davidcook@example.org,West Lauraberg,Minnesota,2024-10-28,Fully-configurable eco-centric website,Sports,290.64,124,2025,12
1989,165,65,5,2025-12-08,pending,1790.95,Christopher Stevens,jennifer05@example.com,East Cheryl,South Dakota,2026-02-21,Re-contextualized scalable access,Clothing,358.19,204,2025,12
1990,518,73,1,2026-03-17,completed,123.56,Ashley Hill,tylergolden@example.net,West Robertside,Florida,2024-11-14,Configurable analyzing knowledge user,Sports,123.56,342,2026,3
1991,840,75,1,2026-04-16,pending,290.64,Courtney Miller,lisa80@example.net,West Nicoleton,Delaware,2023-08-05,Fully-configurable eco-centric website,Sports,290.64,124,2026,4
1992,733,25,3,2026-01-14,pending,1011.1800000000001,Mary Strickland,phill@example.com,Alexanderville,Colorado,2023-10-25,Switchable global circuit,Clothing,337.06,359,2026,1
1993,924,97,5,2026-01-04,completed,1877.45,Paula Mann,patricia06@example.org,Jamesside,Texas,2025-12-18,Reverse-engineered scalable pricing structure,Electronics,375.49,29,2026,1
1994,997,93,1,2026-02-17,pending,146.9,Peter Mitchell,lmoore@example.com,Aaronmouth,Wisconsin,2024-11-03,Pre-emptive exuding open system,Home & Kitchen,146.9,356,2026,2
1995,943,65,4,2026-01-18,cancelled,1432.76,Matthew Morris,vrobertson@example.net,North Ronaldland,Missouri,2023-10-31,Re-contextualized scalable access,Clothing,358.19,204,2026,1
1996,715,76,2,2026-03-27,refunded,809.78,Allison Martinez,stephanie35@example.com,Robertsonborough,Alabama,2026-05-29,User-centric contextually-based solution,Home & Kitchen,404.89,97,2026,3
1997,690,14,2,2025-08-02,cancelled,849.3,Jason Rodriguez,marcus39@example.org,Mcmillanville,Iowa,2024-02-03,Public-key transitional algorithm,Books,424.65,309,2025,8
1998,389,55,2,2025-10-14,pending,494.72,Lisa Nelson,blopez@example.org,New Andrewville,Maine,2024-04-04,Multi-layered homogeneous matrix,Books,247.36,57,2025,10
1999,418,15,3,2026-02-21,completed,1214.1299999999999,Daniel Medina,amychristensen@example.net,Deanberg,Vermont,2025-07-18,Organic mission-critical success,Books,404.71,373,2026,2
2000,478,15,5,2026-06-04,pending,2023.55,Amanda Riggs,caitlinunderwood@example.com,Townsendbury,Texas,2024-10-08,Organic mission-critical success,Books,404.71,373,2026,6
2001,508,98,3,2025-12-24,cancelled,883.71,Margaret Carr,belindatran@example.org,South Melodyfort,Indiana,2025-03-23,Versatile logistical ability,Electronics,294.57,257,2025,12
2002,571,93,1,2026-01-24,completed,146.9,Walter Obrien,vazquezkristina@example.org,Angelaport,South Dakota,2026-04-29,Pre-emptive exuding open system,Home & Kitchen,146.9,356,2026,1
2003,336,64,1,2025-07-06,refunded,379.09,Sarah Phillips,kennetheaton@example.net,Susantown,Oklahoma,2026-01-27,Multi-channeled modular knowledgebase,Sports,379.09,353,2025,7
2004,291,59,5,2026-01-29,cancelled,2045.5500000000002,Catherine Frazier,destiny35@example.org,Robertmouth,Mississippi,2024-03-25,Cloned global definition,Home & Kitchen,409.11,500,2026,1
2005,704,57,2,2026-05-20,refunded,248.56,Stephen Riddle,cruzariel@example.org,Kruegerstad,North Carolina,2025-07-30,Polarized context-sensitive matrices,Books,124.28,123,2026,5
2006,298,55,2,2026-04-29,completed,494.72,William Clark,lawrencegary@example.com,South Nancyview,Wyoming,2025-01-20,Multi-layered homogeneous matrix,Books,247.36,57,2026,4
2007,917,61,3,2026-01-16,pending,1421.19,Ralph Hendricks,hernandezalan@example.net,Emilymouth,Missouri,2024-05-30,Distributed even-keeled portal,Home & Kitchen,473.73,84,2026,1
2008,14,87,4,2025-09-04,completed,1675.96,Zachary Santos,clam@example.org,East Caleb,Alaska,2025-03-19,Public-key zero tolerance application,Sports,418.99,496,2025,9
2009,406,57,5,2026-05-18,completed,621.4,Samantha Morris,annalewis@example.net,Michaelmouth,New Hampshire,2026-04-30,Polarized context-sensitive matrices,Books,124.28,123,2026,5
2010,123,19,4,2025-10-09,refunded,403.92,James Hughes,brooksanthony@example.org,Laceyberg,Arizona,2024-04-23,Universal multimedia product,Sports,100.98,35,2025,10
2011,712,76,1,2025-09-08,pending,404.89,Allen Young,gchambers@example.org,West Karentown,Texas,2025-03-13,User-centric contextually-based solution,Home & Kitchen,404.89,97,2025,9
2012,67,47,2,2025-08-22,cancelled,122.2,Brian Martin,ssteele@example.net,Cervantesside,Arizona,2024-10-24,Assimilated didactic paradigm,Books,61.1,222,2025,8
2013,206,77,4,2026-06-03,completed,215.48,Meredith Burnett,rodriguezjohn@example.net,Gabrielton,Oregon,2026-05-27,Streamlined dynamic emulation,Electronics,53.87,220,2026,6
2014,239,55,4,2025-08-22,cancelled,989.44,Troy Mills,gary24@example.net,Port Rachelmouth,Nevada,2024-04-07,Multi-layered homogeneous matrix,Books,247.36,57,2025,8
2015,784,92,5,2025-10-13,cancelled,685.0,Angela Smith,kimberlythomas@example.org,Griffinfort,California,2023-10-16,Reverse-engineered didactic policy,Home & Kitchen,137.0,401,2025,10
2016,775,83,4,2026-02-15,cancelled,300.96,Nicholas Hamilton,racheldavis@example.org,Lopezburgh,Illinois,2025-02-27,Programmable exuding approach,Home & Kitchen,75.24,93,2026,2
2017,488,86,5,2025-09-22,refunded,271.8,Jeremy Green,jonesashley@example.com,Smithfort,Georgia,2025-05-29,Polarized maximized attitude,Sports,54.36,333,2025,9
2018,497,66,3,2026-01-17,pending,667.23,Robert Hendrix,rnguyen@example.net,West Mary,Indiana,2025-09-28,User-friendly zero tolerance toolset,Books,222.41,264,2026,1
2019,787,59,1,2026-02-13,completed,409.11,Kelsey Frank,jacquelineyoung@example.org,Port Andre,Oklahoma,2024-11-14,Cloned global definition,Home & Kitchen,409.11,500,2026,2
2020,257,63,4,2025-08-20,pending,1929.56,Jasmine White,carla04@example.org,Morenoshire,Iowa,2026-05-16,Decentralized solution-oriented customer loyalty,Home & Kitchen,482.39,475,2025,8
2021,644,18,1,2026-01-23,completed,443.4,Michael Obrien Jr.,rrodriguez@example.net,Jacksonborough,Texas,2025-08-31,Balanced high-level initiative,Sports,443.4,185,2026,1
2022,756,7,1,2026-03-28,refunded,104.22,James Manning,martinjames@example.com,Davidfort,Oklahoma,2024-12-08,Cloned 24hour synergy,Sports,104.22,332,2026,3
